episode_id,failure_mode,elapsed_s,preliminary_severity,forecast_confidence,time_to_failure,earliest_ttf_feature,impact_band,urgency_band,gate_passed,candidate_severity,revised_severity,is_escalated,is_deescalated,dwell_count,reason
ep_00359_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00360_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.4386,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.44, gate=FAIL) -> candidate=P3, revised=P3"
ep_00361_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00362_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,85.97,cpu_saturation,Moderate,Near,True,P2,P2,False,False,0,"Impact=Moderate (P3), Urgency=Near (ttf=85.97s, conf=1.00, gate=PASS) -> candidate=P2, revised=P2"
ep_00363_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00364_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.9792,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.98, gate=PASS) -> candidate=P3, revised=P3"
ep_00365_RETRY_STORM,RETRY_STORM,238.0,P3,0.912,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.91, gate=PASS) -> candidate=P1, revised=P1"
ep_00366_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7665,0.0,db_connection_wait,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.77, gate=PASS) -> candidate=P1, revised=P1"
ep_00367_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00368_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9374,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.94, gate=PASS) -> candidate=P1, revised=P1"
ep_00369_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00370_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00371_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00372_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00373_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.8993,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.90, gate=PASS) -> candidate=P3, revised=P3"
ep_00374_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.6403,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.64, gate=FAIL) -> candidate=P3, revised=P3"
ep_00375_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,156.7,cache_miss_rate,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=156.7s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00376_RETRY_STORM,RETRY_STORM,238.0,P3,0.8568,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.86, gate=PASS) -> candidate=P1, revised=P1"
ep_00377_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00378_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,488.15,cpu_utilization,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=488.15s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00379_ERROR_STORM,ERROR_STORM,238.0,P3,0.7131,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.71, gate=FAIL) -> candidate=P3, revised=P3"
ep_00380_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3666,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.37, gate=FAIL) -> candidate=P3, revised=P3"
ep_00381_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00382_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7569,0.0,db_connection_wait,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.76, gate=PASS) -> candidate=P1, revised=P1"
ep_00383_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,5746.3,disk_read_latency,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=5746.3s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00384_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00385_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7578,0.0,db_connection_wait,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.76, gate=PASS) -> candidate=P1, revised=P1"
ep_00386_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,6040.61,memory_utilization,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=6040.61s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00387_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00388_RETRY_STORM,RETRY_STORM,238.0,P3,0.8183,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.82, gate=PASS) -> candidate=P1, revised=P1"
ep_00389_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7599,0.0,db_connection_wait,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.76, gate=PASS) -> candidate=P1, revised=P1"
ep_00390_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00391_ERROR_STORM,ERROR_STORM,238.0,P3,0.7347,0.0,error_rate,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.73, gate=FAIL) -> candidate=P3, revised=P3"
ep_00392_RETRY_STORM,RETRY_STORM,238.0,P3,0.9368,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.94, gate=PASS) -> candidate=P1, revised=P1"
ep_00393_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00394_ERROR_STORM,ERROR_STORM,238.0,P3,0.7409,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.74, gate=FAIL) -> candidate=P3, revised=P3"
ep_00395_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9795,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.98, gate=PASS) -> candidate=P3, revised=P3"
ep_00396_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.8816,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.88, gate=PASS) -> candidate=P1, revised=P1"
ep_00397_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.8689,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.87, gate=PASS) -> candidate=P1, revised=P1"
ep_00398_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9192,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.92, gate=PASS) -> candidate=P1, revised=P1"
ep_00399_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00400_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00401_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00402_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7732,0.0,db_connection_wait,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.77, gate=PASS) -> candidate=P1, revised=P1"
ep_00403_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00404_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00405_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00407_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00408_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.6371,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.64, gate=FAIL) -> candidate=P3, revised=P3"
ep_00409_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3,1805.67,p99_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=1805.67s, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00410_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00411_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.6754,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.68, gate=FAIL) -> candidate=P3, revised=P3"
ep_00412_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.719,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.72, gate=FAIL) -> candidate=P3, revised=P3"
ep_00414_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,1045666.67,iops_utilization,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=1045666.67s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00415_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00416_RETRY_STORM,RETRY_STORM,238.0,P3,0.919,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.92, gate=PASS) -> candidate=P1, revised=P1"
ep_00417_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,5.53,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=5.53s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00418_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00419_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00420_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,2757.07,memory_utilization,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=2757.07s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00421_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00422_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00423_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.9415,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.94, gate=PASS) -> candidate=P3, revised=P3"
ep_00424_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00425_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,0.0,cache_miss_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00426_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00427_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00428_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00430_RETRY_STORM,RETRY_STORM,238.0,P3,0.8549,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.85, gate=PASS) -> candidate=P1, revised=P1"
ep_00431_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.853,80.63,error_rate,Moderate,Near,True,P2,P2,False,False,0,"Impact=Moderate (P3), Urgency=Near (ttf=80.63s, conf=0.85, gate=PASS) -> candidate=P2, revised=P2"
ep_00432_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00433_ERROR_STORM,ERROR_STORM,238.0,P3,0.8191,983.42,error_rate,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=983.42s, conf=0.82, gate=PASS) -> candidate=P3, revised=P3"
ep_00434_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00435_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00436_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.6108,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.61, gate=FAIL) -> candidate=P3, revised=P3"
ep_00438_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7131,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.71, gate=FAIL) -> candidate=P3, revised=P3"
ep_00439_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00440_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00441_RETRY_STORM,RETRY_STORM,238.0,P3,0.8712,0.0,rps,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.87, gate=PASS) -> candidate=P1, revised=P1"
ep_00442_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3914,23119.08,p99_latency,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=23119.08s, conf=0.39, gate=FAIL) -> candidate=P3, revised=P3"
ep_00444_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00445_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7028,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.70, gate=FAIL) -> candidate=P3, revised=P3"
ep_00446_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.8789,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.88, gate=PASS) -> candidate=P1, revised=P1"
ep_00447_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.901,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.90, gate=PASS) -> candidate=P3, revised=P3"
ep_00448_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,0.0,cpu_utilization,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00449_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00450_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00451_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00452_BAD_DEPLOY,BAD_DEPLOY,238.0,P3,0.928,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.93, gate=PASS) -> candidate=P1, revised=P1"
ep_00453_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,34830.75,heap_mb,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=34830.75s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00454_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9814,0.0,upstream_timeout_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.98, gate=PASS) -> candidate=P1, revised=P1"
ep_00456_LATENCY_SPIKE,LATENCY_SPIKE,238.0,P3,0.3,,,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=0.30, gate=FAIL) -> candidate=P3, revised=P3"
ep_00457_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00458_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00459_MEMORY_LEAK,MEMORY_LEAK,238.0,P3,1.0,6535.86,memory_utilization,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=6535.86s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00460_DISK_IO_SATURATION,DISK_IO_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00461_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,238.0,P3,0.9256,82.1,upstream_timeout_rate,Moderate,Near,True,P2,P2,False,False,0,"Impact=Moderate (P3), Urgency=Near (ttf=82.1s, conf=0.93, gate=PASS) -> candidate=P2, revised=P2"
ep_00462_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.691,0.0,db_connection_wait,Moderate,Distant,False,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=0.0s, conf=0.69, gate=FAIL) -> candidate=P3, revised=P3"
ep_00463_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,error_rate,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00464_CASCADING_FAILURE,CASCADING_FAILURE,238.0,P3,1.0,0.0,p99_latency,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00465_CACHE_STAMPEDE,CACHE_STAMPEDE,238.0,P3,1.0,5186.65,db_p99,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=5186.65s, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00466_QUEUE_BACKUP,QUEUE_BACKUP,238.0,P3,1.0,0.0,thread_pool_queue,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=1.00, gate=PASS) -> candidate=P1, revised=P1"
ep_00467_CPU_SATURATION,CPU_SATURATION,238.0,P3,1.0,,,Moderate,Distant,True,P3,P3,False,False,0,"Impact=Moderate (P3), Urgency=Distant (ttf=nans, conf=1.00, gate=PASS) -> candidate=P3, revised=P3"
ep_00468_DB_SLOWDOWN,DB_SLOWDOWN,238.0,P3,0.7643,0.0,db_connection_wait,Moderate,Imminent,True,P1,P1,False,False,0,"Impact=Moderate (P3), Urgency=Imminent (ttf=0.0s, conf=0.76, gate=PASS) -> candidate=P1, revised=P1"
